Entity,Code,Year,"Meat, game | 00001163 || Production | 005510 || tonnes","Meat, horse | 00001097 || Production | 005510 || tonnes","Meat, camel | 00001127 || Production | 005510 || tonnes","Meat, sheep and goat | 00001807 || Production | 005510 || tonnes","Meat, beef and buffalo | 00001806 || Production | 005510 || tonnes","Meat, pig | 00001035 || Production | 005510 || tonnes","Meat, poultry | 00001808 || Production | 005510 || tonnes"
Belize,BLZ,2020,,,,28.94,1578,2052,18534.79
Belize,BLZ,2021,,,,124.94,1660,2099,19471.71
Belize,BLZ,2022,,,,125.94,1869,2219,20845.73
Belize,BLZ,2023,,,,129.95,1891,2220,22370.75
Benin,BEN,1961,5000,,,1980,5720,2688,4000
Benin,BEN,1962,5000,,,2140,5500,3080,4000
Benin,BEN,1963,6000,,,2722.28,5292.32,3387.97,4000
Benin,BEN,1964,6000,,,2920.8,5621.33,3720.64,4080
Benin,BEN,1965,6000,,,3100.5,6424.99,3945.06,4160
Benin,BEN,1966,6000,,,3136.5,7245.81,3357.76,4240
Benin,BEN,1967,6000,,,3354.9,7546.11,3880.8,4400
Benin,BEN,1968,7000,,,3191,7364.74,3434.28,4640
Benin,BEN,1969,7000,,,3439.32,7721.39,3650.86,4880
Benin,BEN,1970,7000,,,3171.69,7584.1,3983.28,5360
Benin,BEN,1971,7000,,,2865.36,7641.4,4021.92,5920
Benin,BEN,1972,7000,,,3035.52,8232.59,3894.24,6400
Benin,BEN,1973,6000,,,3322.18,8622.14,3948.22,7040
Benin,BEN,1974,6000,,,4272.26,8888.8,3948.06,7680
Benin,BEN,1975,6000,,,4889.74,9851.31,3946.88,8400
Benin,BEN,1976,6000,,,5038.41,10172.25,4311.36,9200
Benin,BEN,1977,6000,,,4928.1,9904.13,4494.34,9840
Benin,BEN,1978,6000,,,5343.16,10583.21,4704,10560
Benin,BEN,1979,6000,,,5443.06,10794.85,4900,11600
Benin,BEN,1980,6000,,,5719.38,11854.48,5068,12480
Benin,BEN,1981,6000,,,5877.4,12091.64,5320,12800
Benin,BEN,1982,6000,,,6330,12650,5572,14400
Benin,BEN,1983,6000,,,7080,13090,5824,18400
Benin,BEN,1984,6000,,,7590,13420,5852,20800
Benin,BEN,1985,6000,,,7640,13750,6496,24000
Benin,BEN,1986,6000,,,5500,13090,6608,19200
Benin,BEN,1987,6000,,,5500,13200,6916,17600
Benin,BEN,1988,6000,,,5740,13310,5180,15200
Benin,BEN,1989,6000,,,5808,13640,5124,12000
Benin,BEN,1990,5732,,,5657,15400,5180,10800
Benin,BEN,1991,4004.8,,,5801,15620,6180,8800
Benin,BEN,1992,4108.89,,,5450,16390,6360,9200
Benin,BEN,1993,4212.98,,,5390,16280,6600,10000
Benin,BEN,1994,4317.08,,,5740,17490,7470,10400
Benin,BEN,1995,4487.63,,,5765,15400,7350,10800
Benin,BEN,1996,4670.64,,,6280,15510,8100,10960
Benin,BEN,1997,4853.65,,,6485,16115,6396,11200
Benin,BEN,1998,5036.66,,,6175,19800,3570,11440
Benin,BEN,1999,5219.68,,,6171,18920,2625,11600
Benin,BEN,2000,5402.69,,,6432.4,25653,4020,13853.35
Benin,BEN,2001,5585.7,,,6553.1,27183,3735,9525
Benin,BEN,2002,5768.71,,,6672.8,27880,3855,10083
Benin,BEN,2003,5951.72,,,6771.4,28560,4020,14300
Benin,BEN,2004,6134.73,,,7046.2,29274,4170,11739
Benin,BEN,2005,6176.53,,,7165,29971,4084.5,13255
Benin,BEN,2006,5607.42,,,7305,30770,4245,9940
Benin,BEN,2007,6100,,,7452,31569,4414.5,10525
Benin,BEN,2008,6886.63,,,7609,32453,4603.5,9750
Benin,BEN,2009,7138.27,,,7968.4,33218,4747.5,10009
Benin,BEN,2010,7391.95,,,8177,34085,4944,10335
Benin,BEN,2011,8000,,,8350,34986,5130,11677
Benin,BEN,2012,7847.15,,,8500,35887,5400,12051
Benin,BEN,2013,7978.41,,,8600,36822,5460,12436
Benin,BEN,2014,8107.97,,,8667.21,37744,5776.08,12834
Benin,BEN,2015,8317.07,,,8771.83,38760,6052.36,13245.35
Benin,BEN,2016,8134.48,,,8921.52,39763,6114.22,13670.25
Benin,BEN,2017,8253.22,,,9203.36,40800,6298.63,14109
Benin,BEN,2018,8459.38,,,9200,41854,6048,14560.75
Benin,BEN,2019,8675.13,,,14904,42942,8183,15027
Benin,BEN,2020,8488.86,,,24509.15,32939.27,9010.42,9793.34
Benin,BEN,2021,8651.16,,,33840.96,34871.96,9111.67,9359.4
Benin,BEN,2022,8814.99,,,26260,38106.08,10033.46,9360
Benin,BEN,2023,8962.86,,,27664,42980,11630,9675.16
Bhutan,BTN,1961,,,,104.5,2167.5,568.85,51.35
Bhutan,BTN,1962,,,,106.5,2422.5,579.86,53.53
Bhutan,BTN,1963,,,,110.3,2681.75,587.2,55.9
Bhutan,BTN,1964,,,,112.5,2749.75,598.21,58.25
Bhutan,BTN,1965,,,,113.4,2820.3,605.55,60.73
Bhutan,BTN,1966,,,,114.3,2862.8,612.89,63.7
Bhutan,BTN,1967,,,,119.75,2948.65,620.23,67.2
Bhutan,BTN,1968,,,,119.3,2992,623.9,70
Bhutan,BTN,1969,,,,122.75,3085.5,660.6,73.5
Bhutan,BTN,1970,,,,122.75,3172.2,667.94,77.7
Bhutan,BTN,1971,,,,123.2,3248.7,671.61,81.9
Bhutan,BTN,1972,,,,125.2,3328.6,678.95,86.8
Bhutan,BTN,1973,,,,128.65,3378.75,734,93.8
Bhutan,BTN,1974,,,,131.1,3463.75,807.4,99.4
Bhutan,BTN,1975,,,,131.55,3551.3,818.41,111.3
Bhutan,BTN,1976,,,,132,3638,825.75,126.7
Bhutan,BTN,1977,,,,132,3723,836.76,142.1
Bhutan,BTN,1978,,,,137.9,3809.7,844.1,155.4
Bhutan,BTN,1979,,,,133.35,3895.55,862.45,168
Bhutan,BTN,1980,,,,144.25,3982.25,1099.9,182
Bhutan,BTN,1981,,,,146.5,4068.95,880.8,196
Bhutan,BTN,1982,,,,164.6,4281.45,899.15,203
Bhutan,BTN,1983,,,,186.7,4545.8,954.2,210
Bhutan,BTN,1984,,,,224.3,4789.75,989.07,224
Bhutan,BTN,1985,,,,252,5063.45,990.9,238
Bhutan,BTN,1986,,,,170,5054.1,1101,252
Bhutan,BTN,1987,,,,332,5172.25,1101,259
Bhutan,BTN,1988,,,,334,5255.55,1101,270.2
Bhutan,BTN,1989,,,,335,5339.7,1101,252
Bhutan,BTN,1990,,,,329.5,5423,1137.7,245
Bhutan,BTN,1991,,,,288,651.9,1100,203.47
Bhutan,BTN,1992,,,,233,573.2,1122.16,149.32
Bhutan,BTN,1993,,,,250,581.7,1140.6,164.73
Bhutan,BTN,1994,,,,286,585.95,1154.55,170.97
Bhutan,BTN,1995,,,,342,643.5,1209.33,189.75
Bhutan,BTN,1996,,,,351,842.54,1480.47,177.44
Bhutan,BTN,1997,,,,341,761.14,1303.95,186.09
Bhutan,BTN,1998,,,,340,633,1368.75,223.9
Bhutan,BTN,1999,,,,291,640.88,1392.49,294.48
Bhutan,BTN,2000,,,,263,538.58,1253.2,227.66
Bhutan,BTN,2001,,,,276,569.6,1244.46,222.97
Bhutan,BTN,2002,,,,239,447.72,1237.89,220.22
Bhutan,BTN,2003,,,,225,470.83,1057.52,206.19
Bhutan,BTN,2004,,,,225,597.8,1056.15,222.13
Bhutan,BTN,2005,,,,225,646.67,750,210.74
Bhutan,BTN,2006,,,,233.5,726,535.6,203.5
Bhutan,BTN,2007,,,,244,755,507,203.5
Bhutan,BTN,2008,,,,272,919,500,203.5
Bhutan,BTN,2009,,,,224.5,769,333,203.5
Bhutan,BTN,2010,,,,235.03,749,427,271.23
Bhutan,BTN,2011,,,,237.09,595,312,359.2
Bhutan,BTN,2012,,,,235.62,1309,317,909
Bhutan,BTN,2013,,,,264.83,568,485,789
Bhutan,BTN,2014,,,,364.64,755,388,944
Bhutan,BTN,2015,,,,336,723,462,1062.86
Bhutan,BTN,2016,,,,351,620,730,1208
Bhutan,BTN,2017,,,,421.43,635,1000,1571.28
Bhutan,BTN,2018,,,,483.22,641,1064.52,1806.14
Bhutan,BTN,2019,,,,473.79,607,1113.38,1226.38
Bhutan,BTN,2020,,,,478.94,804,878.6,1835.39
Bhutan,BTN,2021,,,,184.12,1177,699.84,1865.5
Bhutan,BTN,2022,,,,192.87,1951.18,1231.83,993.56
Bhutan,BTN,2023,,,,253.19,1607.15,1590.47,1165.12
Bolivia,BOL,1961,,,,18194.5,37900,18570,6979.75
Bolivia,BOL,1962,,,,18830.94,41100,18930,7046
Bolivia,BOL,1963,,,,19302.15,41200,19272.5,7491
Bolivia,BOL,1964,,,,19120,41200,19616,7491
Bolivia,BOL,1965,,,,18890,42500,21116.05,7695.42
Bolivia,BOL,1966,,,,18880,43700,21300,10395
Bolivia,BOL,1967,,,,19160,45236,21570,11520.25
Bolivia,BOL,1968,,,,19330,47600,23300,12522.25
Bolivia,BOL,1969,,,,19508,49300,25110,13714.5
Bolivia,BOL,1970,,,,19498,53675,27524.5,15520.25
Bolivia,BOL,1971,,,,21330,49540,28813,18214.5
Bolivia,BOL,1972,,,,21835,58960,30200,19420
Bolivia,BOL,1973,,,,22400,61840,31715,20521
Bolivia,BOL,1974,,,,22920,63641,33295.5,20534.5
Bolivia,BOL,1975,,,,23309,65234,35242.75,28048
Bolivia,BOL,1976,,,,24825,70154,36955.5,29555
Bolivia,BOL,1977,,,,25067,74905,39342.7,33362
Bolivia,BOL,1978,,,,25730,76553,41117.9,31166.5
Bolivia,BOL,1979,,,,26075,83579,42973,30072.5
Bolivia,BOL,1980,,,,24880,111781,47704.05,30028
Bolivia,BOL,1981,,,,25478,105333,49223.75,29009
Bolivia,BOL,1982,,,,26090,106306,51003.05,23852
Bolivia,BOL,1983,,,,23679,110408,62355.25,22745
Bolivia,BOL,1984,,,,14828,115925,53118.95,22286
Bolivia,BOL,1985,,,,15356,125042,55137.1,20936
Bolivia,BOL,1986,,,,16999,115017,53651.3,20583
Bolivia,BOL,1987,,,,18915,121195,57067.9,20598
Bolivia,BOL,1988,,,,20067,131054,60572.65,30663
Bolivia,BOL,1989,,,,19867,134674,53863.2,35245
Bolivia,BOL,1990,,,,19011,130398,65289.6,43002.5
Bolivia,BOL,1991,,,,17039,132194,41183,51804
Bolivia,BOL,1992,,,,17150.12,126086,43340,53782
Bolivia,BOL,1993,,,,17370,130255,45654,71199
Bolivia,BOL,1994,,,,18628.21,135882,48110,88206
Bolivia,BOL,1995,,,,19556.7,139597,50605,96212
Bolivia,BOL,1996,,,,19954,143199,53140,105435
Bolivia,BOL,1997,,,,20401.7,147250,55453,115866
Bolivia,BOL,1998,,,,20594.7,155230,57998,134950
Bolivia,BOL,1999,,,,21021,155252,60739,138099
Bolivia,BOL,2000,,,,19219,159794,63365,134653
Bolivia,BOL,2001,,,,19897,160943,65711,128280
Bolivia,BOL,2002,,,,20695,164551,67717,142991
Bolivia,BOL,2003,,,,21629,168226,69449,149236
Bolivia,BOL,2004,,,,22198,172000,71205,175140
Bolivia,BOL,2005,,,,15752,175000,72892,217702
Bolivia,BOL,2006,,,,16040,200000,74695,251519
Bolivia,BOL,2007,,,,16309,244375,76380,284465
Bolivia,BOL,2008,,,,16628,248680,78311,303545
Bolivia,BOL,2009,,,,17301,202026,80464,321052
Bolivia,BOL,2010,,,,17846,202347,83881,383594.62
Bolivia,BOL,2011,,,,18348,205187,86302,393738.34
Bolivia,BOL,2012,,,,18703.98,212594.94,89606.23,426535.38
Bolivia,BOL,2013,,,,18309.55,215179.23,90599.15,453611.44
Bolivia,BOL,2014,,,,18384.29,224651,92168.21,452812.12
Bolivia,BOL,2015,,,,20852,243000,93627.77,461218.53
Bolivia,BOL,2016,,,,24000,252000,100000,465680
Bolivia,BOL,2017,,,,29000,260000,106000,504093
Bolivia,BOL,2018,,,,33491,268000,109204,487191
Bolivia,BOL,2019,,,,37603,266499,117767,484957
Bolivia,BOL,2020,,,,36620,276448.25,115406,486878
Bolivia,BOL,2021,,,,37748.12,284195.16,116361,506148.12
Bolivia,BOL,2022,,,,39109,298566,122864,537247
Bolivia,BOL,2023,,,,40841,326596,128257,549800
Bosnia and Herzegovina,BIH,2014,,5,,1484,11429,9663,43461
Bosnia and Herzegovina,BIH,2015,,7,,1366,22849,8534,48754
Bosnia and Herzegovina,BIH,2016,,5.1,,1278,15958,8523,57480
Bosnia and Herzegovina,BIH,2017,,4.35,,1304,15530,8771,61040
Bosnia and Herzegovina,BIH,2018,,7,,1444,11509,7296,62144
Bosnia and Herzegovina,BIH,2019,,9,,1393,11802,7749,67234
Bosnia and Herzegovina,BIH,2020,,9,,926,14465,7621,66012
Bosnia and Herzegovina,BIH,2021,,7,,1332,12355,8364,63916
Bosnia and Herzegovina,BIH,2022,,6,,1205,10719,7953,67206
Bosnia and Herzegovina,BIH,2023,,0,,1365,10125,6819,70708
Bosnia and Herzegovina,BIH,1992,,,,1900,27000,10000,13600
Bosnia and Herzegovina,BIH,1993,,,,1600,26000,9500,11000
Bosnia and Herzegovina,BIH,1994,,,,1200,21000,10500,10000
Bosnia and Herzegovina,BIH,1995,,,,1070,15900,11000,11400
Bosnia and Herzegovina,BIH,1996,,,,1030,13000,8000,12000
Bosnia and Herzegovina,BIH,1997,,,,580,13343,5000,7400
Bosnia and Herzegovina,BIH,1998,,,,1289,16200,7600,4000
Bosnia and Herzegovina,BIH,1999,,,,1378,15000,7000,6100
Bosnia and Herzegovina,BIH,2000,,,,1460,16300,6300,6500
Bosnia and Herzegovina,BIH,2001,,,,1165,13700,4300,5600
Bosnia and Herzegovina,BIH,2002,,,,1450,16000,6400,9400
Bosnia and Herzegovina,BIH,2003,,,,1500,17700,7400,12000
Bosnia and Herzegovina,BIH,2004,,,,1486,19313,8207,16316
Bosnia and Herzegovina,BIH,2005,,,,1706,23583,8850,11957
Bosnia and Herzegovina,BIH,2006,,,,1894,22378,9784,14363
Bosnia and Herzegovina,BIH,2007,,,,1709,23809,9011,19688
Bosnia and Herzegovina,BIH,2008,,,,1622,26335,8507,28869
Bosnia and Herzegovina,BIH,2009,,,,1591,23363,9717,33219
Bosnia and Herzegovina,BIH,2010,,,,2001,23390,13290,37569
Bosnia and Herzegovina,BIH,2011,,,,2331,22424,16570,45745
Bosnia and Herzegovina,BIH,2012,,,,2270,22900,15695,53399
Bosnia and Herzegovina,BIH,2013,,,,1468,16415,13013,41549
Botswana,BWA,1961,6000,,,2170,13560,142.5,170.51
Botswana,BWA,1962,6000,,,2300,17025,180,195.52
Botswana,BWA,1963,7000,,,2430,21090,205,221.2
Botswana,BWA,1964,7000,,,2504,26625,215,245.52
Botswana,BWA,1965,7000,,,2550,31350,245,270.48
Botswana,BWA,1966,8000,,,2750,27968,260,295.52
Botswana,BWA,1967,8000,,,2771.4,24610,280,320.48
Botswana,BWA,1968,8000,,,3208.32,18160,290,338.95
Botswana,BWA,1969,8000,,,4077.79,18160,375,275.61
Botswana,BWA,1970,8000,,,4172,29250,300,344.2
Botswana,BWA,1971,7000,,,4030.2,30929,550,190.68
Botswana,BWA,1972,7000,,,3938.3,32499,535,393.61
Botswana,BWA,1973,7000,,,3982,40546,560,379.2
Botswana,BWA,1974,8000,,,4100,37572,595,416
Botswana,BWA,1975,5000,,,3664,39480,550,480
Botswana,BWA,1976,5000,,,3432,43542.13,500,560
Botswana,BWA,1977,5000,,,3348,40846.38,450,640
Botswana,BWA,1978,5000,,,3440,30317.24,350,720
Botswana,BWA,1979,5000,,,3571.2,47234.66,250,760
Botswana,BWA,1980,5000,,,3266,28593.03,245,840
Botswana,BWA,1981,5000,,,3004.4,42695.53,200,1000
Botswana,BWA,1982,5000,,,3284,47000.16,200,1160
Botswana,BWA,1983,5000,,,3516,42156.2,165,1200
Botswana,BWA,1984,5000,,,3664,51092.98,360,1480
Botswana,BWA,1985,5000,,,3888,46402.99,360,2120
Botswana,BWA,1986,5000,,,4530,43956.14,385,2320
Botswana,BWA,1987,5000,,,4960,35597.44,390,2000
Botswana,BWA,1988,5000,,,5630,34448.66,450,2480
Botswana,BWA,1989,5000,,,6292,36567.07,570,3440
Botswana,BWA,1990,5536,,,6948,41934.37,660,3840
Botswana,BWA,1991,5260.09,,,8412,44227.3,350,4080
Botswana,BWA,1992,5428.66,,,8134,47378.73,285.69,3097.28
Botswana,BWA,1993,6000,,,6414,48666.85,135.43,2286.35
Botswana,BWA,1994,7000,,,6004,38238.76,115.29,4359.8
Botswana,BWA,1995,9000,,,9340,45928.75,76.67,7800
Botswana,BWA,1996,8917.68,,,7730,44124.55,153.63,3046.61
Botswana,BWA,1997,9408.95,,,9110,38208.58,154.59,3672.39
Botswana,BWA,1998,10000,,,8170,37286.4,311.99,3589.27
Botswana,BWA,1999,11000,,,7620,26616.58,314.04,3540.19
Botswana,BWA,2000,11242.23,,,7100,28980.36,354.42,3732.98
Botswana,BWA,2001,11486.92,,,6960,33750.4,333.94,3853.22
Botswana,BWA,2002,11786.8,,,6220,29000,298.42,4017.57
Botswana,BWA,2003,12114.08,,,5050,26856,299.89,4573.1
Botswana,BWA,2004,12476.71,,,5910,35000,338.82,5061.1
Botswana,BWA,2005,12850.64,,,7010,35000,377.76,5502.72
Botswana,BWA,2006,11500,,,7206,35000,462.19,5917.24
Botswana,BWA,2007,14682.81,,,7206,35000,591.08,6308.2
Botswana,BWA,2008,16444.43,,,7480,36000,447,6609
Botswana,BWA,2009,18224.3,,,7319,40000,443,5836
Botswana,BWA,2010,19988.25,,,7460,46000,454.97,7545.03
Botswana,BWA,2011,23200,,,7548,47000,463.15,5583.53
Botswana,BWA,2012,23800,,,7636,50204.18,333.08,3325.65
Botswana,BWA,2013,24073.61,,,6718.87,50280.44,293.25,2400.23
Botswana,BWA,2014,24884.82,,,6560.94,53368.2,423.51,1700.08
Botswana,BWA,2015,27072.21,,,5540.03,55451.39,389.7,1238.57
Botswana,BWA,2016,25343.55,,,5689.93,55503.25,327.61,1593.62
Botswana,BWA,2017,25489.87,,,6200,53157.73,157.98,1316.43
Botswana,BWA,2018,25863.78,,,6129.37,58244.57,217.81,1642.95
Botswana,BWA,2019,26439.53,,,5674.47,61348.1,298.23,1779.15
Botswana,BWA,2020,26297.62,,,5571.77,66831.23,204.28,1362.92
Botswana,BWA,2021,26856.7,,,5117.77,65406,659,1287.63
Botswana,BWA,2022,27489.4,,,4723.11,76853,465,1509.63
Botswana,BWA,2023,28150.2,,,5493.5,68756,989,1474.9
Brazil,BRA,1961,,39700,,42432,1369078,534119,129710.8
Brazil,BRA,1962,,40100,,45462,1355958,588408,137621.4
Brazil,BRA,1963,,41700,,47217,1360928,574880,166029.4
Brazil,BRA,1964,,42800,,50480,1437185,577989,175298
Brazil,BRA,1965,,44300,,54898,1496849,595849,223846.6
Brazil,BRA,1966,,44800,,55602,1452331,665106,240200.3
Brazil,BRA,1967,,43900,,51801,1505502,667993,270808.6
Brazil,BRA,1968,,44300,,56791,1694447,717524,291378.8
Brazil,BRA,1969,,43700,,55829,1826440,719313,332319.6
Brazil,BRA,1970,,43200,,57160,1845182,766523,378400.2
Brazil,BRA,1971,,43200,,60673,1794200,802186,380231.4
Brazil,BRA,1972,,44100,,57606,2095200,772000,436177
Brazil,BRA,1973,,60000,,58700,2202000,700560,524006
Brazil,BRA,1974,,48600,,58900,2030000,723000,551220.5
Brazil,BRA,1975,,48635,,64500,2156979,760000,554183.1
Brazil,BRA,1976,,53769,,65160,2370000,784500,621021
Brazil,BRA,1977,,36167,,56900,2445520,834000,716495
Brazil,BRA,1978,,43075,,47800,2570000,850000,876890
Brazil,BRA,1979,,43088,,51600,2650000,900000,1118280
Brazil,BRA,1980,,33149,,51600,2850000,980000,1396540
Brazil,BRA,1981,,30077,,51600,3000000,980000,1518800
Brazil,BRA,1982,,24609,,51600,3050000,870000,1625334
Brazil,BRA,1983,,18880,,59600,3250000,885000,1612914
Brazil,BRA,1984,,24021,,67600,3420000,757000,1403279
Brazil,BRA,1985,,20762,,78570,3480000,780000,1534606
Brazil,BRA,1986,,12339,,88500,3600000,825000,1666947
Brazil,BRA,1987,,6392,,93990,3690000,1000000,1853632
Brazil,BRA,1988,,6179,,103920,4050000,1100000,2000124
Brazil,BRA,1989,,7109,,108000,4225000,1020000,2145300
Brazil,BRA,1990,,6223,,111800,4115000,1050000,2421565
Brazil,BRA,1991,,12322,,114000,4510800,1200000,2703854.8
Brazil,BRA,1992,,20047,,115340,4715500,1260000,2957042.2
Brazil,BRA,1993,,21191,,119000,4806900,1500000,3235056
Brazil,BRA,1994,,18337,,120000,5136000,1700000,3511565.8
Brazil,BRA,1995,,15500,,134300,5710200,1800000,4153667.8
Brazil,BRA,1996,,14200,,95600,6186900,1900000,4152494.8
Brazil,BRA,1997,,14300,,97600,5921500,2050000,4571000
Brazil,BRA,1998,,15400,,96000,5794300,2400000,4969050
Brazil,BRA,1999,,16500,,100700,6413300,2400000,5646800
Brazil,BRA,2000,,18400,,100800,6578800,2600000,6124750
Brazil,BRA,2001,,21000,,101100,6823600,2637000,6380150
Brazil,BRA,2002,,21000,,99076,7139000,2798000,7239215
Brazil,BRA,2003,,21100,,97472,7230000,3059000,7967410
Brazil,BRA,2004,,21200,,105400,7774000,3110000,8895410
Brazil,BRA,2005,,21200,,105400,8592000,2800000,8148190
Brazil,BRA,2006,,21400,,106400,9020000,2830000,8461543
Brazil,BRA,2007,,21500,,107440,9303000,2990000,9390575
Brazil,BRA,2008,,21500,,108350,9024000,3015000,10688080
Brazil,BRA,2009,,21600,,108450,8935000,3130000,10414020
Brazil,BRA,2010,,22000,,111300,9115000,3195000,11037226
Brazil,BRA,2011,,21800,,113150,9030000,3227000,11734823
Brazil,BRA,2012,,23000,,114500,9307000,3149726,11985110
Brazil,BRA,2013,,23000,,115800,9675000,3117087,12335811
Brazil,BRA,2014,,22080.45,,116183.38,9723000,3192918.2,12838927
Brazil,BRA,2015,,21813.95,,121509.09,9425000,3430734,13483986
Brazil,BRA,2016,,21262.72,,121874.31,9284000,3711235.2,13609998
Brazil,BRA,2017,,21189.74,,123777.64,9550000,3824682.2,14005429
Brazil,BRA,2018,,21596.31,,128263.36,9900000,3950758.5,13699481
Brazil,BRA,2019,,22120.08,,134729.8,10200000,4125727.5,13693515
Brazil,BRA,2020,,22669.15,,139743.02,9975000,4482047.5,13951320
Brazil,BRA,2021,,22106.46,,139074.78,9750000,4898967,14491133
Brazil,BRA,2022,,22454.72,,145738.5,10350000,5186303,14691088
Brazil,BRA,2023,,22524.05,,149175.33,11160000,5298566,14971015
Brunei,BRN,1961,,,,1.3,546,367.5,375
Brunei,BRN,1962,,,,2.2,1080,385,432
Brunei,BRN,1963,,,,3.8,960,420,441
Brunei,BRN,1964,,,,4,765,367.5,447
Brunei,BRN,1965,,,,1.1,491.25,472.5,622.5
Brunei,BRN,1966,,,,2.3,483.75,469,879
Brunei,BRN,1967,,,,3,483,372.75,837.16
Brunei,BRN,1968,,,,3.3,618.75,402.5,918
Brunei,BRN,1969,,,,5.2,681.75,409.5,1010.4
Brunei,BRN,1970,,,,3.4,612.06,406,1109.1
Brunei,BRN,1971,,,,2.5,620.7,423.64,1654.8
Brunei,BRN,1972,,,,2.55,620.22,374.5,1267.2
Brunei,BRN,1973,,,,2.4,578.22,345.45,1899.6
Brunei,BRN,1974,,,,1,774.75,385,1536
Brunei,BRN,1975,,,,1.4,546.45,351.75,2194.2
Brunei,BRN,1976,,,,1,837,393.75,2346
Brunei,BRN,1977,,,,1,721.32,329,2438.4
Brunei,BRN,1978,,,,1,506.49,448,2071.2
Brunei,BRN,1979,,,,1.75,1097.22,420,2343.6
Brunei,BRN,1980,,,,1,665.43,484.33,3333.6
Brunei,BRN,1981,,,,1,927.06,398.26,4518
Brunei,BRN,1982,,,,1,907.86,441.7,5337.6
Brunei,BRN,1983,,,,1,1179.54,455,5676.3
Brunei,BRN,1984,,,,2.8,1521.75,759.5,4966.8
Brunei,BRN,1985,,,,5,2868.75,598.5,5772
Brunei,BRN,1986,,,,5.4,1203.6,546,5958
Brunei,BRN,1987,,,,6,1727.1,689.5,3604.5
Brunei,BRN,1988,,,,5,1824.75,829.5,2508.9
Brunei,BRN,1989,,,,9,1884,966,2512.5
Brunei,BRN,1990,,,,12.73,1815,367.5,3093.3
Brunei,BRN,1991,,,,25.25,1977,350,3852.9
Brunei,BRN,1992,,,,40.5,1600.5,175,4287.6
Brunei,BRN,1993,,,,56.2,1438.5,122.5,4275
Brunei,BRN,1994,,,,31.72,1750.5,87.5,4479.6
Brunei,BRN,1995,,,,50,1251,38.5,4240.5
Brunei,BRN,1996,,,,27.5,1588.5,31.5,4226.7
Brunei,BRN,1997,,,,51.6,1806,49,5765.1
Brunei,BRN,1998,,,,115,2214,45.5,7580.4
Brunei,BRN,1999,,,,90.8,4389,45.5,10171.8
Brunei,BRN,2000,,,,39.4,3357.6,49,11904.3
Brunei,BRN,2001,,,,53,3243,49,14129.1
Brunei,BRN,2002,,,,68.8,3780,45.5,16950
Brunei,BRN,2003,,,,65.8,3675,49,18810
Brunei,BRN,2004,,,,62.5,2883,42,17797.5
Brunei,BRN,2005,,,,65.8,2213.1,42,15634.5
Brunei,BRN,2006,,,,46.3,1551,52.5,18138
Brunei,BRN,2007,,,,59.3,1323,52.5,19348.5
Brunei,BRN,2008,,,,84.3,882,52.5,19761
Brunei,BRN,2009,,,,61.3,936,50.4,19809.6
Brunei,BRN,2010,,,,69.3,824,48.3,20910.3
Brunei,BRN,2011,,,,58.1,1126,46.2,23241.6
Brunei,BRN,2012,,,,55.15,1039.76,44.1,24184.5
Brunei,BRN,2013,,,,54.2,669.83,49.58,26845.23
Brunei,BRN,2014,,,,55.39,888.64,52.63,24277.42
Brunei,BRN,2015,,,,51.88,899.53,52.08,23731.3
Brunei,BRN,2016,,,,49.33,1546.53,52.5,24972.78
Brunei,BRN,2017,,,,36.5,1767.77,52.5,23816.07
Brunei,BRN,2018,,,,43.6,1576.5,51.16,25978.23
Brunei,BRN,2019,,,,48.96,1564.34,48.3,25134.34
Brunei,BRN,2020,,,,61.32,2366.36,47.22,26977.47
Brunei,BRN,2021,,,,74.44,4286.72,42.95,31080.52
Brunei,BRN,2022,,,,45.79,2356.89,38.57,31177.24
Brunei,BRN,2023,,,,51.98,1516.84,30.29,29161.13
Bulgaria,BGR,1961,,1800,,48715,52804,140634,38052
Bulgaria,BGR,1962,,700,,58137,66674,137300,36426
Bulgaria,BGR,1963,,400,,54318,70604,117169,36312
Bulgaria,BGR,1964,,200,,64024,67530,131418,40097
Bulgaria,BGR,1965,,150,,65493,65601,164625,44219
Bulgaria,BGR,1966,,160,,72275,81263,158451,48457
Bulgaria,BGR,1967,,146,,74875,83618,168486,62091
Bulgaria,BGR,1968,,574,,75928,91285,184680,69863
Bulgaria,BGR,1969,,492,,76317,85511,164075,78337
Bulgaria,BGR,1970,,528,,70780,82652,147115,92712
Bulgaria,BGR,1971,,671,,77397,78116,169222,110973
Bulgaria,BGR,1972,,441,,76274,86511,201380,107732
Bulgaria,BGR,1973,,474,,76778,98945,185370,113231
Bulgaria,BGR,1974,,538,,80516,94793,176244,131323
Bulgaria,BGR,1975,,500,,67899,90321,269406,122815
Bulgaria,BGR,1976,,394,,76517,99827,316524,129717
Bulgaria,BGR,1977,,118,,63828,113910,275499,148458
Bulgaria,BGR,1978,,136,,65602,113679,275523,157748
Bulgaria,BGR,1979,,127,,62266,117678,307100,162229
Bulgaria,BGR,1980,,65,,63717,122852,313081,145426
Bulgaria,BGR,1981,,17,,73450,120958,326020,146730
Bulgaria,BGR,1982,,22,,76059,126481,323884,153549
Bulgaria,BGR,1983,,24,,77605,128839,333560,160460
Bulgaria,BGR,1984,,19,,83932,130180,334823,166074
Bulgaria,BGR,1985,,11,,94203,134338,334260,158278
